code,name,market,ticker,as_of,beta60,alpha60,er60,beta120,alpha120,er120,beta240,alpha240,er240
1569,濱川企業股份有限公司,OTC,1569.TWO,2026-08-26,0.6734,-0.2453,-0.231,0.6648,-0.6737,0.4984,0.7347,-0.5579,0.398
1570,力肯實業股份有限公司,OTC,1570.TWO,2026-08-26,0.4831,-1.5725,-0.1615,0.5709,-0.0534,0.4302,0.5281,0.2913,0.2903
1580,新麥企業股份有限公司,OTC,1580.TWO,2026-08-26,0.046,-0.2622,-0.0018,0.0756,-0.2835,0.07,0.0878,-0.233,0.0608
1584,精剛精密科技股份有限公司,OTC,1584.TWO,2026-08-26,0.3967,-0.1249,-0.1299,0.4038,-0.6974,0.3086,0.4128,-0.6122,0.2302
1586,和勤精機股份有限公司,OTC,1586.TWO,2026-08-26,0.1378,-0.704,-0.0353,0.1148,-0.5999,0.0985,0.1582,-0.5391,0.0975
1591,英屬開曼群島商駿吉控股(股)公司,OTC,1591.TWO,2026-08-26,0.3759,-0.3761,-0.1223,0.6304,-0.7169,0.4734,0.613,-0.4907,0.3346
1593,祺驊股份有限公司,OTC,1593.TWO,2026-08-26,0.154,0.44,-0.0413,0.0995,0.1589,0.0874,0.1779,0.0241,0.1077
1595,川寶科技股份有限公司,OTC,1595.TWO,2026-08-26,1.0759,-0.2331,-0.3781,0.867,0.6951,0.6455,0.8279,0.3533,0.4466
1599,宏佳騰動力科技股份有限公司,OTC,1599.TWO,2026-08-26,0.0904,-0.0305,-0.018,0.0816,-0.3627,0.0743,0.13,-0.3564,0.0828
1742,台灣蠟品股份有限公司,OTC,1742.TWO,2026-08-26,0.1798,0.7433,-0.0507,0.1175,0.0655,0.1004,0.124,0.1676,0.0796
1777,生泰合成工業股份有限公司,OTC,1777.TWO,2026-08-26,0.0481,0.3897,-0.0026,0.0442,0.1948,0.0471,0.0869,-0.0072,0.0603
1780,立弘生化科技股份有限公司,OTC,1780.TWO,2026-08-26,0.1015,-0.8587,-0.0221,0.2544,-0.1309,0.2,0.1744,0.439,0.1059
1781,合世生醫科技股份有限公司,OTC,1781.TWO,2026-08-26,0.1048,-0.0033,-0.0233,0.1341,-0.3598,0.1125,0.1888,-0.3338,0.1134
1784,訊聯生物科技股份有限公司,OTC,1784.TWO,2026-08-26,0.3466,-0.0574,-0.1116,0.3741,-1.1119,0.287,0.4731,-0.3615,0.2616
1785,光洋應用材料科技股份有限公司,OTC,1785.TWO,2026-08-26,1.0427,-1.1039,-0.3659,1.0887,0.7886,0.8067,1.0844,0.1933,0.5803
1788,杏昌生技股份有限公司,OTC,1788.TWO,2026-08-26,0.0338,0.1085,0.0027,0.0289,-0.0114,0.036,0.0285,-0.0288,0.0299
1796,金穎生物科技股份有限公司,OTC,1796.TWO,2026-08-26,0.1002,-0.5963,-0.0216,0.1448,-0.677,0.1203,0.1863,-0.7746,0.1121
1799,易威生醫科技股份有限公司,OTC,1799.TWO,2026-08-26,0.4498,-0.1242,-0.1493,0.4954,-0.0801,0.3753,0.5556,-0.6108,0.3046
1813,寶利徠光學科技股份有限公司,OTC,1813.TWO,2026-08-26,0.0717,-0.0313,-0.0112,0.0773,-0.3136,0.0712,0.093,-0.2615,0.0635
1815,富喬工業股份有限公司,OTC,1815.TWO,2026-08-26,1.4102,1.1487,-0.5002,1.2794,-0.3915,0.9454,1.3797,0.0783,0.7342
2035,唐榮鐵工廠股份有限公司,OTC,2035.TWO,2026-08-26,0.068,-0.0373,-0.0098,0.0653,-0.1319,0.0625,0.0874,-0.0604,0.0606
2061,風青實業股份有限公司,OTC,2061.TWO,2026-08-26,1.1269,1.8448,-0.3967,0.8661,1.9635,0.6448,0.7568,0.8935,0.4095
2063,世鎧精密股份有限公司,OTC,2063.TWO,2026-08-26,0.0538,-0.1588,-0.0047,0.0991,-0.2732,0.0871,0.1099,-0.1592,0.0723
2064,晉椿工業股份有限公司,OTC,2064.TWO,2026-08-26,0.0759,-0.6517,-0.0127,0.1146,0.0656,0.0983,0.1469,-0.1275,0.0916
2065,世豐螺絲股份有限公司,OTC,2065.TWO,2026-08-26,0.1122,0.1591,-0.026,0.1228,0.526,0.1043,0.1645,0.1479,0.1008
2066,世德工業股份有限公司,OTC,2066.TWO,2026-08-26,0.2962,0.0158,-0.0932,0.2285,0.1286,0.1812,0.3287,-0.2613,0.1864
2067,嘉鋼精密工業股份有限公司,OTC,2067.TWO,2026-08-26,0.256,-0.9107,-0.0785,0.1929,-1.3835,0.1553,0.212,-0.4283,0.1255
2070,精湛光學科技股份有限公司,OTC,2070.TWO,2026-08-26,0.796,0.0271,-0.2758,0.7207,0.9298,0.5391,0.7542,0.1962,0.4082
2073,雄順金屬股份有限公司,OTC,2073.TWO,2026-08-26,0.0621,0.2609,-0.0077,0.0135,0.0951,0.0248,0.0531,-0.0147,0.0427
2221,大甲永和機械工業股份有限公司,OTC,2221.TWO,2026-08-26,0.7383,2.7013,-0.2547,0.4952,1.6963,0.3751,0.4656,0.8693,0.2577
2230,泰茂實業股份有限公司,OTC,2230.TWO,2026-08-26,0.5238,-0.2638,-0.1764,0.3825,-0.6002,0.2932,0.4059,-1.5725,0.2266
2235,謚源實業股份有限公司,OTC,2235.TWO,2026-08-26,0.2071,-0.2139,-0.0607,0.1405,-0.4273,0.1172,0.1542,-0.3175,0.0954
2596,綠意開發股份有限公司,OTC,2596.TWO,2026-08-26,0.1613,1.2406,-0.0439,0.1431,0.2117,0.1191,0.1511,0.1269,0.0938
2640,台灣大車隊股份有限公司,OTC,2640.TWO,2026-08-26,0.1822,0.2227,-0.0516,0.1278,0.5793,0.1079,0.1218,0.2404,0.0785
2641,正德海運股份有限公司,OTC,2641.TWO,2026-08-26,0.3435,0.0102,-0.1105,0.3594,-0.3792,0.2764,0.3239,-0.2584,0.1838
2643,捷迅股份有限公司,OTC,2643.TWO,2026-08-26,0.1071,0.0749,-0.0241,0.1042,-0.1492,0.0908,0.1242,-0.095,0.0797
2718,全心投資控股股份有限公司,OTC,2718.TWO,2026-08-26,0.3117,0.3918,-0.0989,0.2591,-0.1182,0.2034,0.2911,-0.2197,0.1668
2719,台鋼燦星國際旅行社股份有限公司,OTC,2719.TWO,2026-08-26,0.4363,-0.5912,-0.1444,0.3676,-0.7682,0.2823,0.316,-0.7429,0.1797
2724,藝舍國際創新股份有限公司,OTC,2724.TWO,2026-08-26,0.0277,-0.6228,0.0049,-0.0824,-1.1408,-0.0449,-0.0391,-0.4503,-0.0054
2726,雅茗天地股份有限公司,OTC,2726.TWO,2026-08-26,0.2815,-0.8278,-0.0878,0.2378,-0.5409,0.1879,0.2268,-0.8794,0.1332
2729,瓦城泰統股份有限公司,OTC,2729.TWO,2026-08-26,0.0733,0.1437,-0.0118,0.1094,-0.112,0.0946,0.1248,-0.2276,0.0801
2732,六角國際事業股份有限公司,OTC,2732.TWO,2026-08-26,0.0786,0.0396,-0.0137,0.1352,0.0665,0.1133,0.1701,-0.17,0.1037
2734,易飛網國際旅行社股份有限公司,OTC,2734.TWO,2026-08-26,0.2881,0.0817,-0.0903,0.2492,-0.3221,0.1962,0.2454,-0.4226,0.1429
2736,富野大飯店股份有限公司,OTC,2736.TWO,2026-08-26,0.12,0.1565,-0.0288,0.1861,-0.1927,0.1503,0.162,-0.2897,0.0995
2740,華軒地產股份有限公司,OTC,2740.TWO,2026-08-26,0.1003,-0.1786,-0.0216,0.1905,-0.3449,0.1535,0.3052,0.1557,0.1741
2743,山富國際旅行社股份有限公司,OTC,2743.TWO,2026-08-26,0.2925,-0.3971,-0.0919,0.3126,-0.4735,0.2423,0.3427,-0.4506,0.1936
2745,五福旅行社股份有限公司,OTC,2745.TWO,2026-08-26,0.2859,-0.1974,-0.0895,0.291,-0.2504,0.2266,0.3305,-0.265,0.1873
2751,王座國際餐飲股份有限公司,OTC,2751.TWO,2026-08-26,0.2299,0.3027,-0.069,0.241,-0.0446,0.1903,0.2251,-0.3191,0.1323
2752,豆府股份有限公司,OTC,2752.TWO,2026-08-26,0.1453,0.2512,-0.0381,0.1475,-0.262,0.1223,0.1228,-0.1242,0.079
2754,亞洲藏壽司股份有限公司,OTC,2754.TWO,2026-08-26,0.1411,0.2023,-0.0365,0.0825,-0.118,0.075,0.0898,-0.2785,0.0618
2755,揚秦國際企業股份有限公司,OTC,2755.TWO,2026-08-26,0.1757,0.015,-0.0492,0.1879,-0.164,0.1516,0.2198,-0.1517,0.1296
2756,聯發國際餐飲事業股份有限公司,OTC,2756.TWO,2026-08-26,0.0865,0.2475,-0.0166,0.0606,-0.3274,0.0591,0.1311,-0.4934,0.0833
2916,滿心企業股份有限公司,OTC,2916.TWO,2026-08-26,0.1081,-0.2878,-0.0245,0.0606,-0.1848,0.0591,0.0568,-0.1201,0.0446
2924,開曼群島宏太股份有限公司,OTC,2924.TWO,2026-08-26,-0.1886,0.1335,0.0839,-0.0505,-0.1405,-0.0217,0.0202,-0.4124,0.0255
2926,誠品生活股份有限公司,OTC,2926.TWO,2026-08-26,0.1478,-0.5224,-0.039,0.1343,-0.5072,0.1127,0.1592,-0.4725,0.098
2937,集雅社股份有限公司,OTC,2937.TWO,2026-08-26,0.0843,0.0168,-0.0158,0.0994,0.2369,0.0873,0.1065,0.1575,0.0705
2941,米斯特國際企業股份有限公司,OTC,2941.TWO,2026-08-26,0.1239,-0.0217,-0.0303,0.1796,-0.4625,0.1456,0.1697,-0.5816,0.1035
2947,振宇五金股份有限公司,OTC,2947.TWO,2026-08-26,0.2342,-0.8395,-0.0706,0.2003,-0.6057,0.1607,0.2071,-0.4744,0.123
2948,寶陞國際股份有限公司,OTC,2948.TWO,2026-08-26,-0.0487,0.4329,0.0328,0.0122,0.1732,0.0239,-0.0239,0.1648,0.0025
2949,欣新網股份有限公司,OTC,2949.TWO,2026-08-26,0.2249,0.1955,-0.0672,0.2499,-0.1192,0.1967,0.2624,-0.1777,0.1518
3064,泰偉電子股份有限公司,OTC,3064.TWO,2026-08-26,0.1826,0.0619,-0.0517,0.0262,-1.7466,0.0341,0.0805,-0.9857,0.057
3066,李洲科技股份有限公司,OTC,3066.TWO,2026-08-26,0.7327,1.1011,-0.2527,0.7168,0.7029,0.5363,0.5851,0.2333,0.32
3067,全域股份有限公司,OTC,3067.TWO,2026-08-26,0.0506,-0.4546,-0.0035,0.1426,-0.0611,0.1187,0.1242,-0.1213,0.0797
3071,協禧電機股份有限公司,OTC,3071.TWO,2026-08-26,0.5035,-0.9757,-0.1689,0.6712,-0.231,0.5031,0.701,-0.3297,0.3804
3073,天方能源科技股份有限公司,OTC,3073.TWO,2026-08-26,0.3736,0.6793,-0.1215,0.2745,-0.6769,0.2146,0.307,-0.6435,0.175
3078,僑威科技股份有限公司,OTC,3078.TWO,2026-08-26,0.4126,-0.2517,-0.1357,0.4385,-0.4776,0.3339,0.5074,-0.7747,0.2795
3081,聯亞光電工業股份有限公司,OTC,3081.TWO,2026-08-26,1.5294,2.2571,-0.5437,1.5734,1.3474,1.1592,1.5887,1.7057,0.8432
3083,中華網龍股份有限公司,OTC,3083.TWO,2026-08-26,0.1232,-0.6411,-0.03,0.1434,-0.4994,0.1193,0.151,-0.4324,0.0937
3085,台鋼新零售股份有限公司,OTC,3085.TWO,2026-08-26,0.0869,-0.0996,-0.0167,0.2389,-0.1048,0.1887,0.1772,-0.3038,0.1074
3086,華義國際數位娛樂股份有限公司,OTC,3086.TWO,2026-08-26,0.4589,-0.7285,-0.1527,0.5471,0.0764,0.4129,0.5224,0.4642,0.2873
3088,艾訊股份有限公司,OTC,3088.TWO,2026-08-26,0.7414,0.0164,-0.2559,0.7075,0.6954,0.5295,0.718,0.0959,0.3893
3093,台灣港建股份有限公司,OTC,3093.TWO,2026-08-26,0.7293,0.3059,-0.2514,0.853,0.9777,0.6353,0.7915,0.3929,0.4276
3095,及成企業股份有限公司,OTC,3095.TWO,2026-08-26,0.1606,-0.85,-0.0437,0.164,0.1724,0.1343,0.1902,0.22,0.1142
3105,穩懋半導體股份有限公司,OTC,3105.TWO,2026-08-26,1.5567,-0.2003,-0.5537,1.6349,-0.1404,1.2039,1.7669,0.9154,0.9361
3114,好德科技股份有限公司,OTC,3114.TWO,2026-08-26,0.815,0.7661,-0.2828,0.6623,0.3407,0.4966,0.5952,0.1571,0.3253
3115,富育榮綱股份有限公司,OTC,3115.TWO,2026-08-26,0.0796,0.328,-0.0141,0.1006,-0.1894,0.0882,0.1319,-0.3486,0.0838
3118,進階生物科技股份有限公司,OTC,3118.TWO,2026-08-26,0.0626,0.0752,-0.0079,0.0629,-0.0089,0.0607,0.0676,0.0162,0.0502
3122,笙泉科技股份有限公司,OTC,3122.TWO,2026-08-26,0.7924,-0.5221,-0.2745,0.7102,-0.3524,0.5315,0.7644,-0.3155,0.4135
3128,昇銳智慧科技股份有限公司,OTC,3128.TWO,2026-08-26,0.5718,0.1188,-0.1939,0.5782,-0.5371,0.4355,0.6138,-0.7877,0.335
3131,弘塑科技股份有限公司,OTC,3131.TWO,2026-08-26,1.2189,-0.3513,-0.4303,1.1574,0.2375,0.8567,1.2091,0.097,0.6453
3141,晶宏半導體股份有限公司,OTC,3141.TWO,2026-08-26,1.0077,0.5201,-0.3532,0.9874,0.6406,0.733,1.0556,-0.0232,0.5653
3147,大綜電腦系統股份有限公司,OTC,3147.TWO,2026-08-26,0.9014,1.2533,-0.3143,0.7026,0.1747,0.5259,0.6631,-0.0058,0.3607
3152,璟德電子工業股份有限公司,OTC,3152.TWO,2026-08-26,0.5189,-0.3727,-0.1746,0.7464,-0.1586,0.5578,0.8715,-0.1132,0.4693
3158,嘉實資訊股份有限公司,OTC,3158.TWO,2026-08-26,0.0118,-0.0628,0.0107,0.0294,0.0081,0.0364,0.0232,-0.3692,0.0271
3162,精確實業股份有限公司,OTC,3162.TWO,2026-08-26,0.7628,-0.2233,-0.2637,0.6445,0.3502,0.4837,0.6428,-0.099,0.3501
3163,波若威科技股份有限公司,OTC,3163.TWO,2026-08-26,1.6307,0.396,-0.5808,1.6285,-0.231,1.1993,1.7283,0.8527,0.916
3169,亞信電子股份有限公司,OTC,3169.TWO,2026-08-26,0.5842,-0.3066,-0.1984,0.6768,-0.2459,0.5072,0.6962,-0.2231,0.3779
3171,炎洲流通股份有限公司,OTC,3171.TWO,2026-08-26,0.2431,0.0648,-0.0738,0.3063,0.4117,0.2377,0.3108,0.2231,0.177
3176,基亞生物科技股份有限公司,OTC,3176.TWO,2026-08-26,0.4246,1.1108,-0.1401,0.2443,0.5915,0.1927,0.2327,0.2507,0.1363
3178,公準精密工業股份有限公司,OTC,3178.TWO,2026-08-26,0.5573,-0.2982,-0.1886,0.6623,-0.199,0.4966,0.7253,-0.3606,0.3931
3188,鑫龍騰開發股份有限公司,OTC,3188.TWO,2026-08-26,0.0913,0.3888,-0.0184,0.1659,-0.454,0.1356,0.1726,-0.0888,0.105
3191,雲嘉南科技股份有限公司,OTC,3191.TWO,2026-08-26,0.4392,-1.1029,-0.1455,0.4034,0.1912,0.3084,0.3321,0.2089,0.1881
3205,佰研生化科技股份有限公司,OTC,3205.TWO,2026-08-26,0.1424,-0.3748,-0.037,-0.0079,-0.0949,0.0093,0.0495,-0.1076,0.0408
3206,志豐電子股份有限公司,OTC,3206.TWO,2026-08-26,0.3946,-0.3111,-0.1292,0.4071,-0.0756,0.311,0.4215,-0.1398,0.2347
3207,耀勝電子股份有限公司,OTC,3207.TWO,2026-08-26,0.5475,-1.8859,-0.185,0.4552,-1.6494,0.346,0.5454,-0.7656,0.2993
3211,順達科技股份有限公司,OTC,3211.TWO,2026-08-26,1.3761,0.201,-0.4877,1.3185,-0.1447,0.9738,1.2926,-0.4412,0.6888
3213,茂訊電腦股份有限公司,OTC,3213.TWO,2026-08-26,0.5613,0.73,-0.1901,0.4906,0.3651,0.3718,0.5538,-0.1092,0.3037
3217,優群科技股份有限公司,OTC,3217.TWO,2026-08-26,0.507,-0.9752,-0.1702,0.5292,-0.3916,0.3998,0.5772,-0.4269,0.3159
3218,大學光學科技股份有限公司,OTC,3218.TWO,2026-08-26,0.2471,0.0537,-0.0753,0.2337,0.1068,0.1849,0.296,-0.347,0.1693
3219,倚強科技股份有限公司,OTC,3219.TWO,2026-08-26,0.943,0.4082,-0.3295,0.8852,0.1729,0.6587,1.043,-0.6346,0.5587
3221,台灣嘉碩科技股份有限公司,OTC,3221.TWO,2026-08-26,0.9397,0.0318,-0.3283,1.0026,0.6438,0.7441,1.0272,0.7249,0.5505
3224,三顧股份有限公司,OTC,3224.TWO,2026-08-26,0.3447,-0.2512,-0.1109,0.2589,-0.5159,0.2033,0.2131,-0.3308,0.1261
3226,龍鋒科技股份有限公司,OTC,3226.TWO,2026-08-26,0.047,0.7204,-0.0022,0.0917,0.0277,0.0817,0.1626,0.162,0.0998
3227,原相科技股份有限公司,OTC,3227.TWO,2026-08-26,0.697,-0.1434,-0.2396,0.7121,-0.2413,0.5328,0.7693,-0.2836,0.416
3228,金麗科技股份有限公司,OTC,3228.TWO,2026-08-26,0.7967,-0.5046,-0.2761,0.7765,0.0022,0.5797,0.8031,-0.1794,0.4337
3230,錦明實業股份有限公司,OTC,3230.TWO,2026-08-26,0.5885,1.8954,-0.2,0.438,-0.0223,0.3335,0.5571,-0.2067,0.3054
3232,昱捷股份有限公司,OTC,3232.TWO,2026-08-26,0.1656,-0.4742,-0.0455,0.1132,-0.308,0.0973,0.1592,-0.2334,0.098
3234,光環科技股份有限公司,OTC,3234.TWO,2026-08-26,1.444,2.7133,-0.5125,1.3863,0.9435,1.0231,1.4238,1.2099,0.7572
3236,千如電機工業股份有限公司,OTC,3236.TWO,2026-08-26,1.2537,-0.2798,-0.443,1.1675,0.3971,0.864,1.1808,0.6105,0.6306
3252,海灣國際開發(股)公司,OTC,3252.TWO,2026-08-26,0.1036,-0.4091,-0.0228,0.1025,-0.5208,0.0895,0.1285,-0.2832,0.082
3259,鑫創科技股份有限公司,OTC,3259.TWO,2026-08-26,0.4176,-0.7499,-0.1376,0.3252,-0.5984,0.2515,0.3315,-0.5826,0.1878
3260,威剛科技股份有限公司,OTC,3260.TWO,2026-08-26,0.6924,0.3058,-0.238,0.9323,0.6343,0.693,1.076,1.2084,0.5759
3264,欣銓科技股份有限公司,OTC,3264.TWO,2026-08-26,1.4535,0.7962,-0.516,1.3957,0.2573,1.03,1.4332,0.6176,0.7621
3265,台星科股份有限公司,OTC,3265.TWO,2026-08-26,1.2537,0.5175,-0.443,1.2216,0.0046,0.9034,1.265,0.0572,0.6744
3268,海德威電子工業股份有限公司,OTC,3268.TWO,2026-08-26,0.5128,0.4413,-0.1723,0.3973,0.1608,0.3039,0.3598,-0.1872,0.2026
3272,東碩資訊股份有限公司,OTC,3272.TWO,2026-08-26,0.3296,-0.9507,-0.1054,0.4557,-0.6701,0.3464,0.4785,-0.7678,0.2644
3276,宇環科技股份有限公司,OTC,3276.TWO,2026-08-26,0.2892,0.0594,-0.0907,0.2977,-0.0756,0.2315,0.3502,-0.2069,0.1976
3284,太普高精密影像股份有限公司,OTC,3284.TWO,2026-08-26,0.4706,1.7017,-0.1569,0.3458,0.1449,0.2665,0.3513,-0.0622,0.1981
3285,微端科技股份有限公司,OTC,3285.TWO,2026-08-26,0.5839,1.4512,-0.1983,0.4002,0.5158,0.306,0.3992,0.3573,0.2231
3287,廣寰科技股份有限公司,OTC,3287.TWO,2026-08-26,0.5773,0.3058,-0.1959,0.4246,0.3643,0.3238,0.4759,-0.0519,0.2631
3288,點晶科技股份有限公司,OTC,3288.TWO,2026-08-26,-0.1413,1.1276,0.0666,-0.0223,1.0524,-0.0012,-0.002,0.3727,0.014
3289,宜特科技股份有限公司,OTC,3289.TWO,2026-08-26,1.0768,-0.0821,-0.3784,1.0445,-0.316,0.7746,1.0616,-0.2972,0.5684
3290,東浦精密光電股份有限公司,OTC,3290.TWO,2026-08-26,0.6449,0.5425,-0.2206,0.6421,-0.068,0.4819,0.6846,0.0779,0.3719
3293,鈊象電子股份有限公司,OTC,3293.TWO,2026-08-26,0.1394,-0.0841,-0.0359,0.1987,0.0972,0.1595,0.2542,-0.1494,0.1475
3294,英濟股份有限公司,OTC,3294.TWO,2026-08-26,0.926,-0.6489,-0.3233,0.7928,-0.811,0.5915,0.8746,-0.8889,0.4709
3297,杭特電子股份有限公司,OTC,3297.TWO,2026-08-26,0.4405,-0.2378,-0.1459,0.4597,-0.7991,0.3493,0.4893,-1.103,0.2701
3303,岱稜科技股份有限公司,OTC,3303.TWO,2026-08-26,0.6033,0.8315,-0.2054,0.5004,0.086,0.3789,0.5217,-0.0466,0.287
3306,鼎天國際股份有限公司,OTC,3306.TWO,2026-08-26,0.564,0.0523,-0.1911,0.5689,-0.3139,0.4287,0.6074,-0.5547,0.3316
3310,佳穎精密企業股份有限公司,OTC,3310.TWO,2026-08-26,0.1124,0.0285,-0.0261,0.1469,-0.1342,0.1218,0.1702,0.0628,0.1037
3313,斐成開發科技股份有限公司,OTC,3313.TWO,2026-08-26,0.3299,0.3794,-0.1055,0.3087,-0.2817,0.2395,0.3161,-0.1606,0.1798
3317,尼克森微電子股份有限公司,OTC,3317.TWO,2026-08-26,1.1775,-0.0426,-0.4152,1.0716,0.2524,0.7943,1.0714,0.0521,0.5735
3322,建舜電子製造股份有限公司,OTC,3322.TWO,2026-08-26,0.7875,-0.3882,-0.2727,0.7514,-0.9605,0.5614,0.7992,-0.6296,0.4316
3323,加百裕工業股份有限公司,OTC,3323.TWO,2026-08-26,0.7117,-0.8112,-0.245,0.7528,-0.7508,0.5624,0.7875,-0.5963,0.4255
3324,雙鴻科技股份有限公司,OTC,3324.TWO,2026-08-26,0.8659,0.2906,-0.3013,0.9645,-0.2657,0.7164,1.0278,0.1002,0.5508
3325,旭品科技股份有限公司,OTC,3325.TWO,2026-08-26,0.5358,-0.0149,-0.1807,0.5881,-0.7988,0.4427,0.6289,-0.7806,0.3428
3332,幸康電子股份有限公司,OTC,3332.TWO,2026-08-26,0.2604,0.0721,-0.0801,0.3096,0.045,0.2401,0.3159,-0.0714,0.1797
3339,泰谷光電科技股份有限公司,OTC,3339.TWO,2026-08-26,1.0527,0.5525,-0.3696,1.1258,0.583,0.8337,1.1424,-0.1429,0.6105
3349,寶德科技股份有限公司,OTC,3349.TWO,2026-08-26,0.3855,1.3759,-0.1258,0.218,-0.563,0.1735,0.249,0.1305,0.1448
3354,律勝科技股份有限公司,OTC,3354.TWO,2026-08-26,0.9365,-1.3522,-0.3271,0.9414,-1.0301,0.6996,0.8912,-0.096,0.4796
3357,西北臺慶科技股份有限公司,OTC,3357.TWO,2026-08-26,1.2237,-0.4646,-0.4321,1.1596,-0.0226,0.8583,1.2202,0.1138,0.6511
3360,尚立股份有限公司,OTC,3360.TWO,2026-08-26,0.7569,0.9311,-0.2615,0.6993,-0.3231,0.5235,0.6947,-0.0455,0.3771
3362,先進光電科技股份有限公司,OTC,3362.TWO,2026-08-26,0.867,2.881,-0.3017,0.7122,1.2326,0.5329,0.8066,0.2479,0.4355
3363,上詮光纖通信股份有限公司,OTC,3363.TWO,2026-08-26,1.3873,0.0064,-0.4918,1.5642,-0.4039,1.1525,1.5597,0.0858,0.8281
3372,台灣典範半導體股份有限公司,OTC,3372.TWO,2026-08-26,0.803,-1.1772,-0.2784,0.8725,-1.2981,0.6495,0.9242,-0.1876,0.4968
3373,熱映光電股份有限公司,OTC,3373.TWO,2026-08-26,0.2738,0.0503,-0.085,0.2155,-0.1586,0.1717,0.2501,-0.246,0.1454
3374,精材科技股份有限公司,OTC,3374.TWO,2026-08-26,1.5561,2.0855,-0.5535,1.2988,0.8037,0.9595,1.3201,0.4691,0.7032
3379,彬台科技股份有限公司,OTC,3379.TWO,2026-08-26,0.762,-0.8527,-0.2634,0.6464,-0.7527,0.4851,0.7317,-1.0986,0.3964
3388,崇越電通股份有限公司,OTC,3388.TWO,2026-08-26,0.5921,0.1281,-0.2013,0.6989,0.7035,0.5232,0.6,0.2755,0.3278
3390,旭軟電子科技股份有限公司,OTC,3390.TWO,2026-08-26,0.6054,-0.8675,-0.2062,0.5915,-0.5087,0.4451,0.6101,-0.1323,0.333
3402,漢科系統科技股份有限公司,OTC,3402.TWO,2026-08-26,1.0046,-0.0602,-0.352,0.9499,-0.5325,0.7058,0.9826,-0.4889,0.5272
3430,奇鈦科技股份有限公司,OTC,3430.TWO,2026-08-26,1.1666,-0.7021,-0.4112,1.184,0.5772,0.876,1.1401,0.5749,0.6093
3434,哲固資訊科技股份有限公司,OTC,3434.TWO,2026-08-26,0.4184,0.4021,-0.1379,0.4107,-0.0688,0.3137,0.4364,-0.4401,0.2425
3438,台灣類比科技股份有限公司,OTC,3438.TWO,2026-08-26,0.9874,-0.0268,-0.3457,0.8161,0.3924,0.6085,0.8153,0.1049,0.44
3441,聯一光電股份有限公司,OTC,3441.TWO,2026-08-26,0.539,4.343,-0.1819,0.5156,2.8467,0.3899,0.6069,1.2591,0.3314
3444,利機企業股份有限公司,OTC,3444.TWO,2026-08-26,0.7458,-0.1228,-0.2575,0.8598,0.4567,0.6403,0.9027,0.0904,0.4856
3455,由田新技股份有限公司,OTC,3455.TWO,2026-08-26,1.347,0.7287,-0.4771,1.3297,0.9891,0.982,1.3011,0.3897,0.6933
3465,進泰電子科技股份有限公司,OTC,3465.TWO,2026-08-26,0.5187,0.2707,-0.1745,0.421,-0.9186,0.3212,0.3704,-0.6624,0.2081
3466,德晉科技股份有限公司,OTC,3466.TWO,2026-08-26,0.3353,-0.9426,-0.1075,0.3434,-0.942,0.2647,0.3174,-0.6421,0.1805
3467,台灣精材股份有限公司,OTC,3467.TWO,2026-08-26,0.7059,-1.264,-0.2429,0.8123,0.1147,0.6057,0.7694,-0.3011,0.4161
3479,安勤科技股份有限公司,OTC,3479.TWO,2026-08-26,0.6291,0.479,-0.2148,0.5895,0.584,0.4437,0.5942,-0.0305,0.3248
3483,力致科技股份有限公司,OTC,3483.TWO,2026-08-26,0.6952,-0.9586,-0.239,0.6341,-0.6473,0.4761,0.695,-0.6808,0.3773
3484,崧騰企業股份有限公司,OTC,3484.TWO,2026-08-26,0.5541,0.8142,-0.1874,0.4615,-0.0922,0.3506,0.4794,-0.2886,0.2649
3485,敘(余+卜+又)豐企業股份有限公司,OTC,3485.TWO,2026-08-26,1.5185,-0.7755,-0.5398,1.4761,-0.0562,1.0884,1.3188,0.8234,0.7025
3489,森寶開發股份有限公司,OTC,3489.TWO,2026-08-26,0.3302,0.9909,-0.1056,0.2641,0.4868,0.2071,0.2515,0.1999,0.1461
3490,單井工業股份有限公司,OTC,3490.TWO,2026-08-26,0.7281,1.9906,-0.251,0.6654,1.4018,0.4989,0.7124,0.5992,0.3864
3491,昇達科技股份有限公司,OTC,3491.TWO,2026-08-26,1.1146,-1.191,-0.3922,1.2329,-0.7741,0.9116,1.2813,0.9066,0.6829
3492,長盛科技股份有限公司,OTC,3492.TWO,2026-08-26,0.3018,-0.5019,-0.0953,0.3237,-0.4171,0.2504,0.3744,-0.3671,0.2102
3498,陽程科技股份有限公司,OTC,3498.TWO,2026-08-26,1.0016,2.1427,-0.3509,1.0847,2.0289,0.8038,1.0364,1.108,0.5553
3499,環天世通科技股份有限公司,OTC,3499.TWO,2026-08-26,0.327,-0.5766,-0.1045,0.357,-0.9897,0.2746,0.3838,-0.3445,0.2151
3508,位速科技股份有限公司,OTC,3508.TWO,2026-08-26,0.4543,0.7386,-0.151,0.5551,-1.0422,0.4187,0.5755,-0.3145,0.315
3511,矽瑪科技股份有限公司,OTC,3511.TWO,2026-08-26,0.6728,0.0158,-0.2308,0.636,-0.2123,0.4775,0.6922,-0.4202,0.3758
3512,皇龍開發股份有限公司,OTC,3512.TWO,2026-08-26,0.118,0.191,-0.0281,0.0898,0.0267,0.0803,0.1107,-0.1261,0.0727
